,Category,Topic,Term,Variable_Level_1,Variable_Level_2,Variable_Level_3,Detailed_Variable,UUID
3216,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,HARMFUL ALGAL BLOOMS (HABs),,,1b6e67ff-351f-490c-bb43-646ac71f52ea
3217,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,INORGANIC MATTER,,,e848dbd1-b70a-4820-a630-98bd642ae357
3218,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,IRON,,,0965eb7b-6bd3-48a3-aa2a-52d7e2dda8ad
3219,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,LEAD,,,6fe420c1-2285-4031-babe-f0243c59a617
3220,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,MAGNESIUM,,,38f99d8b-80af-439a-9d3f-1e72aef5d7c3
3221,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,METALS/MINERALS,,,961591ce-9207-47db-9aeb-11586371fa12
3222,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,ORGANIC MATTER,,,9c90825c-a35f-4165-8248-e90ab869f8ec
3223,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,PATHOGEN,,,6fff6994-a0d8-4f19-8d36-c9f354b08b19
3224,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,PESTICIDES,,,bc1c6d8c-2e47-4a9f-aeb4-16b02bff4f19
3225,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,PETROLEUM HYDROCARBONS,,,aef23021-81c1-4540-a0a5-35c590142a6d
3226,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,POTASSIUM,,,072721be-eb8b-4ac4-9354-251dbf74ade0
3227,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,SELENIUM,,,b2318fb3-788c-4f36-a1d1-36670d2da747
3228,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,SEWAGE OVERFLOWS,,,207da091-2cd5-49a7-950e-91a164e02637
3229,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,TITANIUM,,,160cce6b-c9f5-45bf-9a51-ee477f446cce
3230,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,TOXIC CHEMICALS,,,bf3aaf41-3502-49cf-89df-4613ce87c9c3
3231,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,TRACE METALS,,,f2d6aa01-5070-4147-bae1-4b2cad2c3987
3232,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,ZINC,,,ab12b3d6-2cbf-4a5a-a410-1d23afe906d8
3233,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,CONTAMINANTS,,,,42c6d91b-afef-4638-95c5-0d130828b2e7
3234,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,GASES,DISSOLVED CARBON DIOXIDE,,,a9b89557-c09f-4a4a-a1eb-47c632f8eb59
3235,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,GASES,DISSOLVED GASES,,,ac933400-3c8c-4db4-ac68-5e8ed06c8336
3236,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,GASES,DISSOLVED NITROGEN,,,dc748b93-e7d6-419d-a9f0-f370556d6f8e
3237,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,GASES,DISSOLVED OXYGEN,,,b632d0cc-d4b0-458e-a182-16bbd2a5ab05
3238,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,GASES,,,,7b98fcc5-4465-45c8-a647-557432276844
3239,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,ISOTOPES,RADIOISOTOPES,,,6f4e850f-84e4-466f-b5ad-2032ea2187ea
3240,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,ISOTOPES,STABLE ISOTOPES,,,fb52b51d-8bb4-4b04-907b-c130ec706f85
3241,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,ISOTOPES,,,,4d5f7ae1-3368-468b-825b-e72c1df24508
3242,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,NUTRIENTS,HYDROCARBONS,,,0ba2ccb3-332c-4ee6-a9c9-50dce5a6c0cc
3243,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,NUTRIENTS,INORGANIC MATTER,,,9bdac7db-be34-4eed-91bc-28f6628ed044
3244,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,NUTRIENTS,NITROGEN COMPOUNDS,,,644e0f53-98a2-4512-a228-00f5e61fd93d
3245,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,NUTRIENTS,NITROGEN,,,bf03dba8-2881-44ac-abfc-ba3353f67a24
3246,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,NUTRIENTS,ORGANIC MATTER,,,ee92daf8-d0da-4476-b389-0485114cbbe9
3247,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,NUTRIENTS,PHOSPHOROUS,,,846d2db9-41cd-4ae8-b4ff-a34a9efb7428
3248,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,NUTRIENTS,,,,1459a39c-4781-4481-8bd9-510762865efd
3249,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,SOLIDS,SEDIMENTS,,,6d2511f8-4503-4237-93a9-34a3b369fe00
3250,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,SOLIDS,SUSPENDED SOLIDS,,,9d8cb1dd-4b38-4b4e-8532-ab4eb72cd4ae
3251,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,SOLIDS,TOTAL DISSOLVED SOLIDS,,,7d82a1f7-aa6e-47c7-8eb3-78bfe2e4349b
3252,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,SOLIDS,,,,fad79bec-0672-4c71-8910-174c8985a1b9
3253,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,ALKALINITY,,,a74059fe-6b15-4b55-8ea5-4a65b66c7e11
3254,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,BIOCHEMICAL OXYGEN DEMAND (BOD),,,2ef34dc5-4d29-4820-963c-f830f46c0347
3255,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,CHLOROPHYLL CONCENTRATIONS,,,de21632f-b614-4375-8f09-d14ab00d852b
3256,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,CONDUCTIVITY,,,d14389d9-54f5-41a0-b8e8-dc9d8f87e4e2
3257,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,EUTROPHICATION,,,53d36c39-3cb1-44db-9746-feee86cbe9d7
3258,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,HYDROCARBONS,,,344cbd30-a2e4-437e-9fc9-5e6b1c484bac
3259,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,INORGANIC MATTER,,,6cf87a79-e8b0-4ff1-9039-f3ad1f1f17a7
3260,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,LIGHT TRANSMISSION,,,45351e81-fcd4-46a1-9222-315946caefc7
3261,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,NITROGEN COMPOUNDS,,,1886b524-1f51-447d-9805-d40859739a0e
3262,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,ORGANIC MATTER,,,e82c0632-5a3c-4da2-ba10-55c0fc222580
3263,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,PHOSPHOROUS COMPOUNDS,,,f9f5cedd-9a0e-4058-87ff-c97df63fc326
3264,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,POTABILITY,,,dac96944-5a5e-4b2a-802d-74627bb93db9
3265,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,SALINE CONCENTRATION,,,a38db528-3064-449d-ae70-af86997a11f4
3266,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,TURBIDITY,,,0eaf009f-f92b-48b5-8a71-9c44c80d03d4
3267,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,WATER COLOR,,,e8d6a9c3-864e-4d97-938f-a6203997c01f
3268,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,WATER HARDNESS,,,75a83951-a086-4d25-9ab0-c118b0e20383
3269,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,WATER ION CONCENTRATIONS,,,4cc8def9-a825-4ede-9e34-4e11cf89488d
3270,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,WATER ODOR,,,d05ac6d6-d397-4bf7-b62b-c270522de2a5
3271,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,WATER TEMPERATURE,,,61594015-4ab4-4b38-ae4f-e31a4757b065
3272,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,WATER TRACE ELEMENTS,,,475c95a4-fd1c-4015-825f-07f6529858b0
3273,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,pH,,,14625f2a-4186-4377-a0d9-88998bb6b775
3274,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER CHARACTERISTICS,,,,f7e97dc3-1181-41b5-8b90-946eb2504110
3275,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER QUALITY INDICES,GLOBAL DRINKING WATER QUALITY INDEX,,,a71d195e-ff30-4592-a22c-a82af92f3d1f
3276,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER QUALITY INDICES,INDEX OF BIOTIC INTEGRITY,,,4497eb1b-b64d-46ff-a18d-37d217430777
3277,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER QUALITY INDICES,NATIONAL SANITATION FOUNDATION WATER QUALITY INDEX,,,989e0558-a5fb-4758-bb82-c7d0a6a9f319
3278,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER QUALITY INDICES,TROPHIC STATE INDEX,,,4fbe9a29-e3f5-4e1f-9dcb-99b79485d3b2
3279,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,WATER QUALITY INDICES,,,,f2130ca3-3587-4312-b6d4-138456b5ea78
3280,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,WATER QUALITY/WATER CHEMISTRY,,,,,8c02f5d1-ce86-4bf5-84d5-b3496cdba6ad
3281,EARTH SCIENCE,TERRESTRIAL HYDROSPHERE,,,,,,885735f3-121e-4ca0-ac8b-f37dbc972f03
