,Category,Class,Type,Subtype,Short_Name,Long_Name,UUID
356,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,GLM,Geostationary Lightning Mapper,ec7681c4-fbcd-4c58-8f0b-5a9b59b0b56d
357,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,GSD,Germanium Semiconductor Detector,93687d67-fcb3-48bf-b37f-ff6722a1687f
358,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,HPGE,Hyperpure Germanium,4830f3e8-b4f3-4574-88d0-b52a27d52eff
359,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,MICROTOMOGRAPHY,,29e65a9f-41bf-4c53-bff6-98472d5f4f47
360,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,MINARAD RST-10,,c21aefc3-6e3d-4a92-b576-ad872e4c6de3
361,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,MONOCHROMATORS,,da3ff603-9639-4081-9160-4cf5309f4dd4
362,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,NO2 LIF,"NO2 Laser Induced Fluorescence Sensor developed by University of California, Berkeley",3974be5a-2650-479c-a5f0-59a340f525d1
363,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,OCM-2,Ocean Colour Monitor-2,715bd84e-47a5-4da8-baf4-a283c46ccadf
364,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,OPC,Optical Particle Counter,b3771e7c-efaf-4867-8380-1d629f2eb66b
365,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,OPS,Optical Sensor,baafc73b-3728-49ab-8a90-87d9af82fdbe
366,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,OSA,Optical Sensor Assembly,5ae3becd-81d4-485a-8910-e153dc9c02a5
367,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,OTD,Optical Transient Detector,3a8a9d74-05f4-4e0c-9e4e-f5bc2acccfe7
368,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,PARTICLE DETECTORS,,11d3fac2-d6ca-458f-9f40-2adf3193076a
369,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,PAS,Photoelectric Aerosol Sensor,3e0e841f-e791-456a-a15a-c6b5d1a537e7
370,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,PIN DIODE,,18c04845-1b2c-4373-9cee-da6298092bf1
371,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,POLARIMETERS,,f17d0ef3-2f14-4276-9361-cbd9deb97110
372,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,Pleiades High Resolution,Pleiades High Resolution Optical Instrument,6c58b909-9cdc-4fed-9432-ba35940eed10
373,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,SBI,Solar Bolometric Imager,6fac8911-0000-4c2b-aefa-a6bcbff97805
374,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,SCINTILLATION COUNTERS,,414c48df-6fe2-4657-8a72-1b1eacb055c4
375,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,SILICON PHOTODIODES,,959af52d-2698-43a2-8e8e-37f4a92c5489
376,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,SUNSHINE RECORDERS,,674d52b5-35a8-4f3a-8b11-28c37a893ba5
377,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,Visibility Sensor,Visibility Sensor,6497f9c7-d8a6-46d7-9fea-68f612b835ff
378,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,WSI,Whole-Sky Imager,6cd74e61-e205-49bb-9ebb-78b06db5f531
379,Earth Remote Sensing Instruments,Passive Remote Sensing,Photon/Optical Detectors,,,,72227178-bb4c-4ff5-98a3-f976aa3f3714
380,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Beidou,Beidou P,China's Satellite Navigation System Payload,5cb6bed4-b046-4156-8daf-296d803f7505
381,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Beidou,Beidou RECEIVERS,,ab691c1b-9cca-461b-a726-6df04da70576
382,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Beidou,Beidou,China's Satellite Navigation System,78c56202-f84a-470f-8de6-287b3f39b2bb
383,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Beidou,GNSS RECEIVER,,1e11acdb-0f09-4562-9558-db3a80f9bbb0
384,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Beidou,,,43d17037-c574-4abc-9831-d9c5064e00f7
385,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GLONASS,GLONASS P,GLObal NAvigation Satellite System Payload,594d2d10-aad3-41bc-a3a7-7cb67a4db34e
386,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GLONASS,GLONASS RECEIVERS,,bd926f5e-a39d-4f8d-9e6c-0b7f353f210e
387,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GLONASS,GLONASS,GLObal NAvigation Satellite System,5a28b2d0-0d67-459a-ac83-b440d9498a06
388,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GLONASS,GNSS RECEIVER,,db5ceeef-82dc-418e-936d-8dfcd534d158
389,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GLONASS,,,7954c30c-becb-4793-83ea-2c53ad0c6706
390,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,BLACKJACK,Global Positioning System,8d6321dd-06d5-4d8a-a33a-00ee00afe41f
391,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GAP,GPS Attitude and Positioning Experiment,02a50e11-e6ee-4b05-a157-32cf57a74adf
392,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GNSS RECEIVER,,060f030c-1f31-4d72-b288-a4ec16295b60
393,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GNSS-RO RECEIVER,Global Navigation Satellite System Radio Occultation (CLARREO),48765b60-1c92-428a-a73d-1cba4811dc03
394,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GPS CLOCKS,,2ecf8017-d760-45ca-b32d-c1ff7c4897f2
395,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GPS RECEIVERS,,029feed6-79dc-4316-b8ac-be8f1e557f89
396,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GPS/IMU,Global Positioning System/Inertial Measurement Unit,c6962bbc-9332-48fb-96d7-0e2cb14fb4d9
397,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GPSP,Global Positioning System Payload,688f088b-7ae9-45c3-abc4-cdb881a8fec3
398,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GPS,Global Positioning System,e5fde4c4-15cd-4278-b922-005488df096f
399,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,GRAS,Global navigation satellite system Receiver for Atmospheric Sounding,69f341d1-e29f-4bb9-b3b7-27ce4533f2ad
400,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,KTC,UTIG Kinematics GPS Time Coder,1c1a851e-95d2-4d8f-85f5-cf970f384038
401,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,NASA POS/AV,NASA Applanix POS/AV,af3d0b82-108d-4995-adb6-7f095fbc2953
402,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,RO,GPS Radio Occultation Receiver,4aab0210-9532-48c3-b636-c184584260b1
403,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,SSTI,Satellite-to-Satellite Tracking Instrument,d5ac2829-12b3-41c0-8ec1-c00ec8ad1a0d
404,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,TRSR,Turbo Rogue Space Receiver-,e7c3b01c-0739-487b-adbb-59d84c559375
405,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,UAF GPS/IMU,University of Alaska Fairbanks Positional/Avionics System,4f133467-ad2a-47e6-8f3e-3b44b07e8cb9
406,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,UTIG GPS,University of Texas Global Positioning System,5d787285-fdce-4c64-994d-b6cd52d0d62e
407,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,UTIG RTNav,university of Texas Real-Time Position and Attitude System,5cd87492-48a9-4378-addb-dcddce502412
408,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,GPS,,,47d0c7c0-683c-42a9-b53b-53b684972b52
409,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Galileo,GNSS RECEIVER,,8a6adca1-c79e-44fd-9ae8-b466ae4d51d9
410,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Galileo,Galileo P,Europe's European Satellite Navigation System Payload,824e503e-5993-42f3-b7c6-dc6755c2060d
411,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Galileo,Galileo RECEIVERS,,0696d322-094f-4fa3-8015-b94effe9cbda
412,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Galileo,Galileo,Europe's European Satellite Navigation System,1a66ab14-1844-49ac-ae76-ad8c489c821a
413,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Galileo,,,bf71449f-834e-4183-9006-cf94f7eb5520
414,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,IRNSS,GNSS RECEIVER,,6be16901-cc53-490e-b77c-a72b5dbf83bb
415,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,IRNSS,IRNSS P,India's Regional Navigation Satellite System Payload,dfbee37a-ab88-48a9-b47b-647d0e11393d
416,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,IRNSS,IRNSS RECEIVERS,,6a803deb-f682-402d-a4fe-eaa572d8c90a
417,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,IRNSS,IRNSS,India's Regional Navigation Satellite System,62f8ee0d-2f4e-4e6d-87ee-6b16150e0033
418,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,IRNSS,,,4ddf95f4-82a3-4402-b17c-12388347f659
419,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,GRACE LRR,Laser Retro-Reflector,be0d7200-fd15-41e0-99c9-76675ba81bf6
420,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,LASER REFLECTOR,,cf662901-ea76-459a-b8e7-1f5df16d48e4
421,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,LASER TRACKING REFLECTOR,,36ea978b-6de3-4115-9094-87364cf1217f
422,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,LASER TRACKING SITE,,db819ac2-b841-4885-84a1-5aa8ddaec248
423,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,LRA,Laser Retroreflector Array,7bf72fe4-8e07-490b-88ec-84d63a57416d
424,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,LRR,Laser Retro-Reflector,4b941002-170e-413b-aee4-860155b891e3
425,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,LT (SEASAT 1),SEASAT 1 Laser Tracking,ab5ca508-7ae5-4ede-8c04-5998af821ff7
426,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,Laser_RF,Laser Range Finder,0be9c8a4-d29d-4046-ad10-4ca80c765ee6
427,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,RIS,Retroreflector in Space,fa074e59-230b-495e-8e56-f71e22033ee7
428,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,SLR,Satellite Laser Ranging,bc24693a-c946-4704-8475-9688ce2f4a13
429,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,SWARM-LRR,,d1deab09-3edf-493b-a7ef-a3811b89e59d
430,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,TLRS,Transportable Laser Ranging Systems,e9b42200-2667-48df-a63f-4e5ea9a7ef46
431,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Laser Ranging,,,942876b3-fbd5-43d9-9e1f-170682f7b5b3
432,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,QZSS,GNSS RECEIVER,,c4d536ad-fb99-46b4-a1d1-f8b4e19da1b3
433,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,QZSS,QZSS P,Quasi-Zenith Satellite System Payload,431b8ff0-551a-47dc-ac1a-a745ef27830a
434,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,QZSS,QZSS RECEIVERS,,8e6991d1-cbb3-451e-84bb-e592e07f022a
435,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,QZSS,QZSS,Quasi-Zenith Satellite System,c6a6369a-e95b-450d-b5aa-46e0034d5fea
436,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,QZSS,,,3910e051-f05b-4f1c-937e-c3e4f249847e
437,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radar,SDPTR,Satellite Doppler Positioning Transit Receivers,ea344ac5-1b12-47dc-ba33-c2e950a3378a
438,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radar,SUPERSTAR,Space Triaxial Accelerometer for Research Missions,312862a1-759b-4a87-8115-aa1443395e88
439,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radar,,,195f58c2-8ba2-4bcd-87e4-2c8d26997b3f
440,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,ARGOS,ARGOS Data Collection and Position Location System,b8b3168c-ba08-4ee6-8971-23974521ea28
441,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,DORIS,Doppler Orbitography and Radiopositioning Integrated by Satellite,9bfd9ff7-b838-4834-bd47-0127384c79f7
442,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,HAIRS,High Accuracy Inter-satellite Ranging System,de43af49-b240-40e2-b412-9ba68c15ed7f
443,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,INS,Inertial Navigation System,3077c378-f568-4923-a54f-b704f486c131
444,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,LORAN,Long Range Navigation,3025a319-131e-4f26-b55c-3cfb122f39eb
445,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,PTT,Platform Transmitter Terminal,bf9011ca-b6b1-4fdc-a210-4cc3a48e0411
446,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,RADIO BURST RECEIVERS,,4ddc6f63-c206-4ed1-9312-d61c03f96d4b
447,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,TELEMETER,,52b14925-b490-4104-9493-efad527585cf
448,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,USO,Ultra-Stable Oscillator,06beae62-5db5-4e77-9326-0ee1debf2622
449,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,Radio,,,7561d126-2baf-4583-a6cc-f8159ebf8e94
450,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,SBAS,GNSS RECEIVER,,be02e58f-ce2f-448f-8a81-74bcc4eb7056
451,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,SBAS,SBAS P,Satellite-Based Augmentation System Payload,e5099d68-1165-4af4-bc2b-24e94c744ce3
452,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,SBAS,SBAS RECEIVERS,,c453aa33-edaf-48a0-8070-6aafffe9a777
453,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,SBAS,SBAS,Satellite-Based Augmentation System,33d79df4-817b-432d-a41e-67b48f3c2cab
454,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,SBAS,,,50731a19-972c-4337-b964-378d623f3c03
455,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,A-DCS,Advanced Data Collection System,d8b985fa-87b9-4cf2-a7fc-4395b11a9f49
456,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,ACS,Advanced Stellar Compass 2 (Boom),9ac10b20-f4d8-4014-8385-bf80a68e6cfd
457,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,AIRCRAFT MOTION SENSOR,AIRCRAFT MOTION SENSOR,ac739385-29c5-4cc8-a170-c28dcb00f8a5
458,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,COMPASSES,,1edddcf6-ce7e-4056-a829-dcc29b5edb16
459,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,DIGITAL BEACON RECEIVER,,07f78cd4-9f41-40d8-b6a6-9d3f5f635a20
460,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,DORIS GROUND STATION BEACON,,f80d590c-9099-49fc-bc45-af5397a4a049
461,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,GNSS,GNSS RECEIVERS,41e9430e-97ad-4f89-8908-f3eb481591b1
462,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,GYROS,,01992a08-d5a3-4eb6-8b46-7e3caa395022
463,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,IPU,Instrument Processing Unit,a904ebc2-37ae-49ba-8655-f691dbb443c3
464,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,NASDAT,NASA Airborne Science Data and Telemetry System,0bdff346-7b1c-496d-87c5-6cd2c3e54e90
465,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,OPTICAL BEACON,,0d8c65c6-a8f3-4a72-a958-7aa1487a9b78
466,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,PASSIVE OPTICAL TRACKING,,59725d26-d9d6-4604-b7fb-6ae0d257d373
467,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,PRARE,Precise Range and Range-Rate Equipment,d3415c4b-e95a-45c4-b3a2-1d9f622ddd81
468,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,RADIO TRANSPONDERS,,f7d7f4ee-9414-4022-b66e-876476188bbc
469,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,RF ANTENNA,,e8157021-d184-4972-a42e-4829ce641a3c
470,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,SARR,Search and Rescue Repeater,18403ff3-3d2d-4ad4-a25d-d098f4c17c21
471,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,SARSAT,Search and Rescue Satellite Aided Tracking System,753dc941-ab3e-4690-80f0-cad586822f0a
472,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,SCA,Spatial Coordinate Apparatus,fc1107e4-4cb5-4e98-88cd-41d78ae2a86f
473,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,SDTA,Satellite Drag Tracking Apparatus,4158be33-fc11-416b-a9a8-ea9f90a898fb
474,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,SFERICS DETECTOR,,b3c4b521-4014-43b4-af9b-395d67dc9e1e
475,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,SLR Station,,57ff6e42-aa9e-45c1-9d61-5d65891911f1
476,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,THR,THRuster activation system,e8a927c5-e5a8-43c8-91d4-2ca3785ef019
477,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,TRANSPONDERS,,3ceae8e3-4f8d-49d7-b07a-d779b5fb33c2
478,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,VLBI Station,,cc335159-45d6-4ecc-b1b8-0be773bd5379
479,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,VLF RECEIVERS,,6a4b960f-f7b0-477d-a8dd-ba55b5110966
480,Earth Remote Sensing Instruments,Passive Remote Sensing,Positioning/Navigation,,,,596a5700-b3fd-4261-b8f8-a054d052e3fe
481,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES I-M SOUNDER,sndrD1,,5b02ddd7-e12c-4d1a-bb2c-1f700735e5ba
482,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES I-M SOUNDER,sndrD2,Sounder Detector 2,a3c1afe9-f2a2-485e-a200-7e0f40fd9e85
483,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES I-M SOUNDER,sndrD3,Sounder Detector 3,a37427f4-a538-45f1-b145-9cca1accb7c9
484,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES I-M SOUNDER,sndrD4,Sounder Detector 4,5d425a5b-bc05-40fb-a316-da5d86a17b1f
485,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES I-M SOUNDER,,,a0636d91-0d30-441e-8f47-03b2672af3f2
486,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES N-P SOUNDER,sndrD1,Sounder Detector 1,ddd54504-4204-4401-89b0-7320c26ed646
487,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES N-P SOUNDER,sndrD2,Sounder Detector 2,cf80505f-ae80-4822-b6b6-5da31961a635
488,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES N-P SOUNDER,sndrD3,Sounder Detector 3,89093575-ccfd-460d-b582-ecb159fe00dd
489,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES N-P SOUNDER,sndrD4,Sounder Detector 4,ca98377d-f9b6-4665-b4e8-ee54c99585b2
490,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,GOES N-P SOUNDER,,,29798184-84cd-4339-917f-04343556d63c
491,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,AERI,Atmospheric Emitted Radiance Interferometer,bc80cf73-5369-4dfb-be7c-1733c85951a5
492,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,GLISTIN-A,Glacier and Land Ice Surface Topography Interferometer,6306cc51-41a4-4b1a-af8f-e60adfb656f0
493,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,HIS,High Resolution Interferometer Sounder,82af9cb6-cc72-435d-adbe-4a823aabbbcd
494,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,IASI,Infrared Atmospheric Sounding Interferometer,93e3734d-78db-43b3-8e13-9dbed088f5cb
495,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,MIPAS,Michelson Interferometer for Passive Atmospheric Sounding,334b0c35-71bc-4a04-aa14-e0cd35e465a7
496,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,MIRAS,2-D Passive L-Band Microwave Interferometer,8df8e3d1-6e77-4146-bd7e-59d64564595b
497,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,NAST-I,NPOESS Aircraft Sounder Testbed-Interferometer,ed368a9d-d2c6-40f0-9e71-2ed972e95045
498,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Interferometers,,,290dea0f-84a5-4397-bd44-cba490e06676
499,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Radio Sounders,CHAMP-BLACKJACK,,1e586f28-8ac6-4cd6-8c81-6a188dc6b6d6
500,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Radio Sounders,GPS SONDE,,82307626-ad8a-471c-b47e-d645b6bba9a2
501,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Radio Sounders,SACC-BLACKJACK,,18efb4b9-414b-43a4-98ea-6edafafdecaa
502,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,Radio Sounders,,,0aac1404-4b73-4349-b690-6af0092c8021
503,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,AEM,Airborne Electromagnetic Profiler,3a45d262-7ff0-4f69-8e31-48f56a7edb82
504,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,AIRS,Atmospheric Infrared Sounder,a9bd961e-1063-4f37-99b6-ecd77aa9eb40
505,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,AMMS,Advanced Microwave Moisture Sounder,61e68c34-0c98-4a6c-ac2b-bdba0423081c
506,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,AMSU-A,Advanced Microwave Sounding Unit-A,2a393a42-ecf9-4137-b1ea-1c25692384b4
507,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,AMSU-B,Advanced Microwave Sounding Unit-B,8be17733-c145-421c-b402-bf3fd0797e15
508,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,ATMS,Advanced Technology Microwave Sounder,9a68e783-b54c-41f2-82ce-da975af38359
509,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,ATOVS,ADVANCED TIROS-N OPERATIONAL VERTICAL SOUNDER (ATOVS),09bc6a40-b0eb-476a-b750-7aa8af59e0f0
510,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,AVAPS,Airborne Vertical Atmosphere Profiling Systems,147ad93c-4291-4aa6-a309-04094251772d
511,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,CLASS,C-LORAN Atmospheric Sounding System,9da230c7-0b08-4dfa-afca-e5fcf4be0bf2
512,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,CRIMSS,Cross-track Infrared and Advanced Technology Microwave Sounders,62af3234-bd3e-4bf9-969e-623a58d30cac
513,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,CrIS,Cross-track Infrared Sounder,5ad54972-6d91-4860-aea4-7914fe7ef823
514,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,DC8 DROPSONDES,,ce651ad4-5446-4d14-8d15-e09eea62d8fc
515,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,DIGISONDES,,36bad2be-728a-4797-b913-f204d5f8902a
516,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,DROPSONDES,,68e079d2-303e-408c-932b-d98d2a3385e7
517,Earth Remote Sensing Instruments,Passive Remote Sensing,Profilers/Sounders,,DROPWINDSONDES,,5b12e8dc-d093-47f5-b041-d8fb93bbe458
